-118.12318,-488.34198,-90.09763
93.59157,-244.70547,145.98473
-63.776104,-284.63748,152.30669
-28.113613,100.13964,66.1211
-524.52625,-733.885,69.36539
62.092426,-774.7921,-3.7991638
-383.09286,856.6664,-115.63951
322.03873,782.31165,-106.62119
113.77782,-453.68475,114.60173
290.8469,656.27875,-39.037956
22.789654,137.23453,-26.215797
392.00772,850.66064,101.63519
-31.640476,-726.6219,152.94437
-336.69318,720.2418,-47.127014
285.83484,518.2369,7.2665234
-74.671875,-587.10486,19.857227
-207.0562,291.1356,0.86403084
-219.03818,-488.67203,-98.50315
-432.21082,846.62823,39.0226
-402.1392,-462.16394,-45.002686
-536.8823,-557.2311,34.150963
-108.45522,-726.1219,39.366463
-21.346783,-166.62242,159.85365
41.62326,-549.863,-78.56883
-48.565372,-93.10635,-117.29529
-127.63719,-431.68765,103.52567
426.35095,-449.2037,-4.539728
532.724,-621.8476,50.766144
145.07188,-544.4969,-76.876495
205.08191,-337.11847,9.39012
-311.21417,518.9977,35.30983
-228.95319,218.15665,120.90961
-187.4502,-357.83893,-50.370834
229.46484,180.01483,120.50072
2.0221272,-824.216,120.29572
-92.20507,163.76047,-28.066803
262.64594,-508.61188,-88.7853
-469.08127,-428.48306,-114.13338
-282.8502,-447.40076,-7.1694393
303.9768,323.12982,33.54242
401.21848,846.7111,-13.296724
187.99384,-472.65076,42.77391
-112.02919,-22.172018,82.446045
-2.7790542,-3.9061508,114.39069
147.39891,-415.8229,-58.20414
586.85095,-768.60474,82.528786
7.497751,-380.8908,-81.03565
250.21088,97.28915,-11.763775
105.63686,-56.681324,110.2607
252.90997,427.22995,62.980595
181.46887,-75.617615,-44.295383
429.15692,-446.544,-110.05914
-339.50824,552.6606,-60.236954
32.650417,-344.8505,152.08163
480.04993,-672.43463,131.37589
146.88588,4.338826,-93.66804
-276.11725,367.26358,5.2718143
31.949537,-553.1888,64.19508
-39.821342,-197.87268,-88.15899
-320.7142,394.31677,107.35758
-33.676735,-845.1401,28.824732
-213.59622,52.29944,63.05749
122.69685,-161.03662,-58.57334
155.73889,-139.2895,64.221596
117.88889,131.84473,87.88738
270.44684,291.0709,137.54964
-125.79018,-123.54252,84.66354
-215.08018,22.24553,-45.252346
460.12387,-787.8117,94.106514
37.804234,-32.421307,-136.49524
-32.927452,-684.9271,-66.30214
141.75287,221.15364,-19.143423
-239.37823,333.34885,108.18256
-5.548254,-440.32263,128.51468
-273.63025,163.86055,-0.28100014
-135.65218,-262.6697,-55.985588
-138.37216,129.53856,87.22583
-161.55222,-281.57465,47.82025
330.758,-482.32962,-18.924467
506.72888,-524.51984,54.39418
50.705654,-652.4648,81.11413
106.26887,-285.60782,-56.85841
276.42984,208.18971,11.507111
181.62689,264.40985,89.847916
349.49796,567.21094,-56.914383
-150.9582,-163.36964,-29.696875
-113.57517,-15.135632,-121.93032
-129.85019,88.614746,-89.19973
352.21194,423.54193,11.748962
-24.43295,51.075214,-115.45038
-50.778366,-641.2078,104.27161
-354.95825,429.17673,-5.955904
-460.14624,-680.486,129.12254
-470.94128,-554.2082,-47.912514
285.3468,-406.57797,-67.15571
-191.9632,-550.6699,9.575796
-315.06226,-449.00705,-104.56736
131.81082,127.25861,-61.220642
174.63493,38.45404,96.28616
159.3528,-246.9606,58.243145
-95.20604,-379.52393,-83.8073
509.91302,-502.03592,-52.156616
129.45781,-339.7366,120.93777
339.101,382.7968,109.20469
-180.66719,-70.89794,-4.0754995
378.55594,718.7701,-51.03026
193.84685,348.72083,28.468975
-25.103556,-796.92914,-58.682323
-129.89322,230.80873,40.522476
-416.40024,786.13385,-50.087196
-304.02618,255.32062,26.838015
50.177322,-644.8529,-19.898746
-310.67218,635.10077,5.492445
-197.0372,-414.23996,32.555824
-580.31726,-651.6359,54.84684
